price,volume,closing_time
238.51000000,218.42800000,1757696699999
238.99000000,235.47400000,1757696999999
239.46000000,27.56400000,1757697299999
239.82000000,284.04400000,1757697599999
240.10000000,37.99400000,1757697899999
239.88000000,181.83000000,1757698199999
239.82000000,636.44400000,1757698499999
240.42000000,374.07900000,1757698799999
241.12000000,249.12600000,1757699099999
241.43000000,167.76500000,1757699399999
240.53000000,411.36800000,1757699699999
240.46000000,181.19400000,1757699999999
240.45000000,246.15600000,1757700299999
240.30000000,172.60900000,1757700599999
241.04000000,81.02700000,1757700899999
241.18000000,278.12800000,1757701199999
240.98000000,307.60900000,1757701499999
241.37000000,191.98200000,1757701799999
241.64000000,175.77100000,1757702099999
241.23000000,204.45800000,1757702399999
240.75000000,246.26400000,1757702699999
240.64000000,74.30600000,1757702999999
240.70000000,200.10500000,1757703299999
240.86000000,104.72200000,1757703599999
240.56000000,189.69000000,1757703899999
240.25000000,28.74800000,1757704199999
240.05000000,102.51700000,1757704499999
240.01000000,45.37800000,1757704799999
240.41000000,186.20300000,1757705099999
240.37000000,371.26400000,1757705399999
240.44000000,49.48800000,1757705699999
240.29000000,97.03500000,1757705999999
240.85000000,103.32300000,1757706299999
241.23000000,220.55900000,1757706599999
241.34000000,238.72400000,1757706899999
241.43000000,831.27900000,1757707199999
240.62000000,711.49200000,1757707499999
241.39000000,248.93400000,1757707799999
240.49000000,655.45100000,1757708099999
240.06000000,304.90600000,1757708399999
240.24000000,136.13300000,1757708699999
239.43000000,503.67500000,1757708999999
239.55000000,133.33600000,1757709299999
240.07000000,76.23300000,1757709599999
240.03000000,111.58700000,1757709899999
240.37000000,288.49000000,1757710199999
240.23000000,288.15700000,1757710499999
239.86000000,178.33800000,1757710799999
239.29000000,333.48900000,1757711099999
238.71000000,220.39300000,1757711399999
239.08000000,118.01300000,1757711699999
240.20000000,683.76100000,1757711999999
240.43000000,273.40300000,1757712299999
240.48000000,334.14500000,1757712599999
240.01000000,691.36600000,1757712899999
239.94000000,119.05400000,1757713199999
239.78000000,44.89100000,1757713499999
